aggregateSizeList1,aggregateSizeList2
0.42932736,Sa
0.33732864,Sa
1.8399744,Sa
5.6732544,Sa
18.92107008,Sa
9.84386304,Sa
2.20796928,Sa
1.10398464,Sa
5.91858432,Sa
3.71061504,Sa
2.4532992,Sa
0.82798848,Sa
7.3598976,Sa
4.2932736,Sa
3.31195392,Sa
7.39056384,Sa
0.3066624,Sa
5.12126208,Sa
6.10258176,Sa
3.18928896,Sa
0.58265856,Sa
5.79591936,Sa
7.5132288,Sa
3.09729024,Sa
26.18896896,Sa
3.64928256,Sa
3.066624,Sa
2.97462528,Sa
2.63729664,Sa
1.3799808,Sa
2.02397184,Sa
0.55199232,Sa
3.71061504,Sa
2.51463168,Sa
0.6133248,Sa
4.01727744,Sa
2.42263296,Sa
0.9199872,Sa
2.02397184,Sa
1.04265216,Sa
0.64399104,Sa
0.98131968,Sa
1.59464448,Sa
0.79732224,Sa
1.16531712,Sa
7.5132288,Sa
5.09059584,Sa
1.87064064,Sa
0.73598976,Sa
4.81459968,Sa
3.31195392,Sa
0.9199872,Sa
4.599936,Sa
0.39866112,Sa
4.47727104,Sa
1.01198592,Sa
8.95454208,Sa
1.6866432,Sa
2.33063424,Sa
0.85865472,Sa
1.10398464,Sa
1.9933056,Sa
6.25591296,Sa
3.71061504,Sa
8.98520832,Sa
5.88791808,Sa
7.29856512,Sa
2.4532992,Sa
0.6133248,Sa
1.01198592,Sa
1.80930816,Sa
1.01198592,Sa
6.34791168,Sa
0.3066624,Sa
2.7599616,Sa
1.533312,Sa
8.15721984,Sa
4.50793728,Sa
5.30525952,Sa
1.10398464,Sa
3.95594496,Sa
1.2266496,Sa
0.88932096,Sa
0.82798848,Sa
2.4532992,Sa
4.87593216,Sa
3.066624,Sa
7.2065664,Sa
1.77864192,Sa
7.72789248,Sa
0.3066624,Sa
1.74797568,Sa
0.33732864,Sa
1.96263936,Sa
0.49065984,Sa
2.11597056,Sa
3.95594496,Sa
4.38527232,Sa
4.2932736,Sa
3.95594496,Sa
2.299968,Sa
10.15052544,Sa
0.85865472,Sa
1.62531072,Sa
3.18928896,Sa
1.25731584,Sa
6.99190272,Sa
12.91048704,Sa
1.31864832,Sa
1.47197952,Sa
5.02926336,Sa
0.9199872,Sa
2.54529792,Sa
3.58795008,Sa
0.36799488,Sa
1.0733184,Sa
1.31864832,Sa
0.33732864,Sa
4.72260096,Sa
2.66796288,Sa
7.26789888,Sa
2.9132928,Sa
1.25731584,Sa
0.9199872,Sa
0.67465728,Sa
0.95065344,Sa
0.39866112,Sa
1.10398464,Sa
1.04265216,Sa
5.91858432,Sa
1.533312,Sa
1.25731584,Sa
9.84386304,Sa
0.39866112,Sa
1.77864192,Sa
4.63060224,Sa
0.42932736,Sa
10.94784768,Sa
2.23863552,Sa
7.2065664,Sa
3.15862272,Sa
0.33732864,Sa
1.533312,Sa
0.58265856,Sa
3.03595776,Sa
3.34262016,Sa
0.3066624,Sa
2.02397184,Sa
1.8399744,Sa
0.52132608,Sa
2.9132928,Sa
6.31724544,Sa
8.46388224,Sa
0.33732864,Sa
3.2199552,Sa
1.16531712,Sa
5.2132608,Sa
1.533312,Sa
0.85865472,Sa
0.39866112,Sa
2.79062784,Sa
2.4532992,Sa
4.93726464,Sa
4.9065984,Sa
3.03595776,Sa
5.09059584,Sa
0.73598976,Sa
1.56397824,Sa
1.19598336,Sa
2.39196672,Sa
6.68524032,Sa
0.98131968,Sa
4.69193472,Sa
0.33732864,Sa
4.53860352,Sa
1.90130688,Sa
1.9933056,Sa
1.0733184,Sa
1.0733184,Sa
2.51463168,Sa
2.57596416,Sa
4.32393984,Sa
1.74797568,Sa
6.31724544,Sa
0.82798848,Sa
0.42932736,Sa
10.91718144,Sa
2.36130048,Sa
1.77864192,Sa
0.36799488,Sa
0.64399104,Sa
0.42932736,Sa
1.96263936,Sa
1.01198592,Sa
1.65597696,Sa
5.73458688,Sa
3.6799488,Sa
0.95065344,Sa
2.02397184,Sa
0.4599936,Sa
3.49595136,Sa
3.18928896,Sa
0.39866112,Sa
1.0733184,Sa
0.49065984,Sa
2.63729664,Sa
1.44131328,Sa
4.38527232,Sa
10.82518272,Sa
0.4599936,Sa
0.3066624,Sa
3.18928896,Sa
7.11456768,Sa
3.12795648,Sa
0.39866112,Sa
0.55199232,Sa
4.7532672,Sa
1.01198592,Sa
1.50264576,Sa
2.9132928,Sa
2.94395904,Sa
1.34931456,Sa
6.86923776,Sa
5.18259456,Sa
2.79062784,Sa
0.766656,Sa
6.93057024,Sa
0.42932736,Sa
1.2266496,Sa
1.96263936,Sa
0.58265856,Sa
1.74797568,Sa
0.85865472,Sa
1.41064704,Sa
2.85196032,Sa
2.36130048,Sa
0.39866112,Sa
4.66126848,Sa
0.39866112,Sa
0.3066624,Sa
1.3799808,Sa
0.42932736,Sa
4.26260736,Sa
1.65597696,Sa
6.83857152,Sa
2.79062784,Sa
7.14523392,Sa
2.51463168,Sa
1.90130688,Sa
2.08530432,Sa
3.18928896,Sa
0.4599936,Sa
0.49065984,Sa
3.43461888,Sa
1.71730944,Sa
2.4532992,Sa
1.9933056,Sa
0.36799488,Sa
6.62390784,Sa
1.10398464,Sa
0.4599936,Sa
5.42792448,Sa
0.49065984,Sa
5.0599296,Sa
1.31864832,Sa
1.16531712,Sa
0.33732864,Sa
3.95594496,Sa
1.90130688,Sa
0.98131968,Sa
0.49065984,Sa
0.33732864,Sa
0.39866112,Sa
1.50264576,Sa
0.4599936,Sa
1.533312,Sa
7.60522752,Sa
2.82129408,Sa
1.80930816,Sa
2.88262656,Sa
2.69862912,Sa
2.1466368,Sa
0.49065984,Sa
2.85196032,Sa
0.33732864,Sa
1.6866432,Sa
0.3066624,Sa
4.1399424,Sa
0.39866112,Sa
0.3066624,Sa
0.36799488,Sa
1.34931456,Sa
2.11597056,Sa
0.3066624,Sa
2.4532992,Sa
0.39866112,Sa
0.95065344,Sa
5.33592576,Sa
0.55199232,Sa
1.34931456,Sa
3.95594496,Sa
5.42792448,Sa
0.58265856,Sa
1.0733184,Sa
0.36799488,Sa
1.65597696,Sa
3.49595136,Sa
3.74128128,Sa
3.00529152,Sa
5.27459328,Sa
3.6799488,Sa
4.99859712,Sa
0.33732864,Sa
1.62531072,Sa
8.95454208,Sa
1.77864192,Sa
0.4599936,Sa
0.42932736,Sa
0.39866112,Sa
1.80930816,Sa
0.33732864,Sa
1.8399744,Sa
0.39866112,Sa
0.36799488,Sa
0.79732224,Sa
4.32393984,Sa
0.4599936,Sa
0.36799488,Sa
0.3066624,Sa
0.82798848,Sa
0.3066624,Sa
0.70532352,Sa
0.3066624,Sa
1.2266496,Sa
3.64928256,Sa
0.42932736,Sa
1.0733184,Sa
3.066624,Sa
2.17730304,Sa
0.55199232,Sa
0.95065344,Sa
1.65597696,Sa
0.55199232,Sa
4.56926976,Sa
1.04265216,Sa
1.16531712,Sa
0.39866112,Sa
0.42932736,Sa
0.6133248,Sa
2.69862912,Sa
0.70532352,Sa
1.41064704,Sa
2.9132928,Sa
3.43461888,Sa
1.93197312,Sa
0.39866112,Sa
0.58265856,Sa
1.16531712,Sa
1.2266496,Sa
9.199872,Sa
2.51463168,Sa
0.36799488,Sa
1.16531712,Sa
0.55199232,Sa
3.92527872,Sa
0.49065984,Sa
0.3066624,Sa
1.41064704,Sa
0.3066624,Sa
0.67465728,Sa
0.98131968,Sa
1.31864832,Sa
2.9132928,Sa
1.533312,Sa
5.48925696,Sa
2.1466368,Sa
1.16531712,Sa
4.20127488,Sa
0.33732864,Sa
0.766656,Sa
0.3066624,Sa
0.49065984,Sa
0.3066624,Sa
1.28798208,Sa
1.56397824,Sa
1.0733184,Sa
2.20796928,Sa
0.33732864,Sa
4.53860352,Sa
1.28798208,Sa
3.71061504,Sa
0.33732864,Sa
0.4599936,Sa
0.49065984,Sa
1.34931456,Sa
2.23863552,Sa
0.98131968,Sa
3.64928256,Sa
1.62531072,Sa
