aggregateSizeList1,aggregateSizeList2
1.41064704,Sa
2.26930176,Sa
1.2266496,Sa
3.18928896,Sa
3.89461248,Sa
1.80930816,Sa
0.33732864,Sa
1.9933056,Sa
1.71730944,Sa
3.58795008,Sa
1.87064064,Sa
2.42263296,Sa
2.9132928,Sa
0.33732864,Sa
5.94925056,Sa
5.8265856,Sa
3.5266176,Sa
0.33732864,Sa
3.5266176,Sa
2.69862912,Sa
2.20796928,Sa
1.3799808,Sa
3.18928896,Sa
1.25731584,Sa
1.50264576,Sa
2.48396544,Sa
0.33732864,Sa
3.61861632,Sa
2.11597056,Sa
1.80930816,Sa
5.91858432,Sa
0.98131968,Sa
6.16391424,Sa
2.54529792,Sa
3.5266176,Sa
3.40395264,Sa
2.02397184,Sa
2.94395904,Sa
0.79732224,Sa
0.33732864,Sa
0.52132608,Sa
3.61861632,Sa
2.85196032,Sa
2.299968,Sa
2.36130048,Sa
1.25731584,Sa
5.42792448,Sa
0.33732864,Sa
0.73598976,Sa
3.77194752,Sa
0.73598976,Sa
3.066624,Sa
1.44131328,Sa
1.2266496,Sa
3.43461888,Sa
1.90130688,Sa
3.066624,Sa
0.39866112,Sa
2.33063424,Sa
2.42263296,Sa
1.71730944,Sa
6.04124928,Sa
3.46528512,Sa
3.00529152,Sa
1.13465088,Sa
3.00529152,Sa
6.40924416,Sa
4.10927616,Sa
0.67465728,Sa
1.28798208,Sa
0.36799488,Sa
0.6133248,Sa
0.3066624,Sa
0.3066624,Sa
2.1466368,Sa
3.83328,Sa
1.50264576,Sa
3.3732864,Sa
0.70532352,Sa
6.25591296,Sa
3.2199552,Sa
2.7599616,Sa
10.733184,Sa
2.94395904,Sa
3.34262016,Sa
1.533312,Sa
2.33063424,Sa
4.56926976,Sa
3.43461888,Sa
3.2199552,Sa
0.3066624,Sa
3.89461248,Sa
1.31864832,Sa
1.93197312,Sa
0.3066624,Sa
4.35460608,Sa
3.03595776,Sa
1.41064704,Sa
7.26789888,Sa
0.39866112,Sa
0.3066624,Sa
3.40395264,Sa
3.86394624,Sa
2.42263296,Sa
3.55728384,Sa
3.03595776,Sa
0.36799488,Sa
1.31864832,Sa
0.85865472,Sa
0.33732864,Sa
5.45859072,Sa
0.95065344,Sa
3.6799488,Sa
1.71730944,Sa
3.18928896,Sa
0.36799488,Sa
1.65597696,Sa
3.77194752,Sa
0.36799488,Sa
1.50264576,Sa
2.4532992,Sa
0.3066624,Sa
5.73458688,Sa
2.36130048,Sa
3.71061504,Sa
0.36799488,Sa
5.9799168,Sa
2.42263296,Sa
0.3066624,Sa
1.8399744,Sa
3.55728384,Sa
0.33732864,Sa
3.066624,Sa
3.12795648,Sa
2.39196672,Sa
3.12795648,Sa
2.02397184,Sa
0.3066624,Sa
3.92527872,Sa
3.89461248,Sa
3.83328,Sa
3.61861632,Sa
0.3066624,Sa
2.63729664,Sa
3.77194752,Sa
2.05463808,Sa
2.33063424,Sa
0.36799488,Sa
5.33592576,Sa
1.31864832,Sa
0.85865472,Sa
1.2266496,Sa
4.87593216,Sa
9.47586816,Sa
1.533312,Sa
2.36130048,Sa
2.63729664,Sa
1.19598336,Sa
3.95594496,Sa
3.34262016,Sa
1.04265216,Sa
3.18928896,Sa
0.4599936,Sa
0.82798848,Sa
6.07191552,Sa
3.3732864,Sa
1.93197312,Sa
2.26930176,Sa
1.80930816,Sa
3.03595776,Sa
2.299968,Sa
6.71590656,Sa
2.36130048,Sa
2.02397184,Sa
0.33732864,Sa
3.80261376,Sa
3.43461888,Sa
2.20796928,Sa
2.9132928,Sa
0.6133248,Sa
2.299968,Sa
1.80930816,Sa
5.09059584,Sa
1.59464448,Sa
1.77864192,Sa
2.9132928,Sa
0.766656,Sa
2.85196032,Sa
0.52132608,Sa
0.3066624,Sa
1.9933056,Sa
3.15862272,Sa
6.07191552,Sa
3.18928896,Sa
2.9132928,Sa
3.64928256,Sa
1.31864832,Sa
0.3066624,Sa
1.59464448,Sa
2.26930176,Sa
0.766656,Sa
0.3066624,Sa
3.5266176,Sa
2.48396544,Sa
2.08530432,Sa
2.97462528,Sa
0.42932736,Sa
0.6133248,Sa
3.31195392,Sa
1.50264576,Sa
0.766656,Sa
1.90130688,Sa
2.82129408,Sa
0.73598976,Sa
0.3066624,Sa
3.18928896,Sa
1.19598336,Sa
1.0733184,Sa
3.58795008,Sa
0.70532352,Sa
3.2199552,Sa
2.1466368,Sa
0.52132608,Sa
2.05463808,Sa
2.26930176,Sa
1.01198592,Sa
0.33732864,Sa
0.33732864,Sa
3.86394624,Sa
2.42263296,Sa
1.8399744,Sa
3.58795008,Sa
0.39866112,Sa
6.16391424,Sa
4.04794368,Sa
1.25731584,Sa
1.96263936,Sa
2.54529792,Sa
1.19598336,Sa
1.9933056,Sa
0.36799488,Sa
2.48396544,Sa
1.10398464,Sa
3.6799488,Sa
3.92527872,Sa
1.65597696,Sa
1.80930816,Sa
1.6866432,Sa
2.79062784,Sa
0.9199872,Sa
2.72929536,Sa
0.6133248,Sa
1.50264576,Sa
0.3066624,Sa
3.95594496,Sa
2.69862912,Sa
3.3732864,Sa
0.6133248,Sa
0.67465728,Sa
0.64399104,Sa
0.70532352,Sa
3.34262016,Sa
1.71730944,Sa
2.17730304,Sa
1.74797568,Sa
3.28128768,Sa
2.26930176,Sa
0.3066624,Sa
0.73598976,Sa
0.36799488,Sa
1.96263936,Sa
0.36799488,Sa
2.88262656,Sa
1.77864192,Sa
